station_id,station_name,chain,address,city,country,fuel_type,price_eur_l
ST09637,Statoil Aalborg,Statoil,75 Windsor St,Aalborg,Denmark,Diesel,1.8
ST01606,Aral Maardu,Aral,198 Greenfield Pl,Maardu,Estonia,Diesel,1.562
ST06731,Neste Barcelona,Neste,158 Market Rd,Barcelona,Spain,Diesel,1.621
ST05784,St1 Hradec Kralove,St1,129 West St,Hradec Kralove,Czech Republic,Gasoline 95,1.633
ST08792,Orlen Pecs,Orlen,87 Central Pl,Pecs,Hungary,LPG,0.653
ST06511,Astarta Grenoble,Astarta,141 Highland Blvd,Grenoble,France,Gasoline 95,1.788
ST06199,Tamoil Strasbourg,Tamoil,167 Main Ave,Strasbourg,France,Gasoline 95,1.835
ST09210,Q8 Iasi,Q8,36 Arlington St,Iasi,Romania,Gasoline 95,1.607
ST02876,St1 Bremen,St1,164 Spring Way,Bremen,Germany,Gasoline 98,2.024
ST10629,Tamoil Lugano,Tamoil,36 Highland Rd,Lugano,Switzerland,Gasoline 98,1.992
ST01196,Eni Ogre,Eni,197 Windsor Ave,Ogre,Latvia,Diesel,1.645
ST10752,Neste Braga,Neste,95 Elm Blvd,Braga,Portugal,Diesel,1.635
ST09272,Viada Craiova,Viada,138 Garden Pl,Craiova,Romania,Diesel,1.571
ST07503,Total Rome,Total,34 Bridge Ln,Rome,Italy,Gasoline 95,1.745
ST00008,Lukoil Vilnius,Lukoil,98 North Pl,Vilnius,Lithuania,Gasoline 95,1.684
ST04810,Orlen Enschede,Orlen,140 Grove Rd,Enschede,Netherlands,LPG,0.756
ST04438,Circle K Rotterdam,Circle K,80 Windsor Way,Rotterdam,Netherlands,Gasoline 95,1.844
ST04277,Astarta Gavle,Astarta,149 Riverside Ave,Gavle,Sweden,Diesel,1.718
ST04486,Orlen The Hague,Orlen,182 Garden Dr,The Hague,Netherlands,Diesel,1.701
ST00170,Shell Panevezys,Shell,95 East Ln,Panevezys,Lithuania,Gasoline 98,1.812
ST04434,Agip Amsterdam,Agip,103 Lakeview Way,Amsterdam,Netherlands,LPG,0.759
ST03961,BP Vasteras,BP,136 Station Way,Vasteras,Sweden,Gasoline 95,1.886
ST10557,Viada St. Gallen,Viada,97 Hill Ln,St. Gallen,Switzerland,Gasoline 98,2.009
ST10804,Orlen Amadora,Orlen,63 South Pl,Amadora,Portugal,Gasoline 98,1.828
ST08469,Shell Klagenfurt,Shell,42 Spring Way,Klagenfurt,Austria,Diesel,1.705
ST01687,Tamoil Kuressaare,Tamoil,22 Woodland Blvd,Kuressaare,Estonia,Diesel,1.639
ST02127,Neste Gdynia,Neste,79 Grove Dr,Gdynia,Poland,Gasoline 98,1.705
ST04317,Astarta Boras,Astarta,169 Riverside Ave,Boras,Sweden,Diesel,1.667
ST01559,Tamoil Rakvere,Tamoil,83 Grove St,Rakvere,Estonia,Gasoline 98,1.828
ST10131,Orlen Kristiansand,Orlen,85 Hill Ln,Kristiansand,Norway,Gasoline 98,2.016
ST02825,Orlen Essen,Orlen,26 Brookside Blvd,Essen,Germany,Gasoline 95,1.731
ST02678,Teboil Stuttgart,Teboil,162 Central Rd,Stuttgart,Germany,LPG,0.743
ST06725,Circle K Barcelona,Circle K,52 Station Ln,Barcelona,Spain,LPG,0.835
ST01583,Shell Maardu,Shell,36 Hillside Pl,Maardu,Estonia,Gasoline 95,1.68
ST00332,Total Jonava,Total,98 Market Pl,Jonava,Lithuania,LPG,0.815
ST07951,Jet Verona,Jet,117 Hill Dr,Verona,Italy,Gasoline 95,1.846
ST06539,Viada Dijon,Viada,5 Sunset Rd,Dijon,France,Gasoline 98,1.964
ST03734,Tamoil Lappeenranta,Tamoil,164 Valley Rd,Lappeenranta,Finland,Gasoline 98,1.958
ST09468,Agip Oradea,Agip,135 Cedar Pl,Oradea,Romania,Gasoline 95,1.637
ST07458,Eni Oviedo,Eni,70 Riverside Ave,Oviedo,Spain,LPG,0.708
ST03140,Lukoil Bonn,Lukoil,102 Church Way,Bonn,Germany,Diesel,1.65
ST06198,Eni Strasbourg,Eni,180 Oak Blvd,Strasbourg,France,LPG,0.833
ST05959,Eni Lyon,Eni,192 Forest Blvd,Lyon,France,Diesel,1.631
ST02995,Teboil Nuremberg,Teboil,133 Cross Pl,Nuremberg,Germany,LPG,0.782
ST10546,Aral Lucerne,Aral,96 Main Rd,Lucerne,Switzerland,Gasoline 98,2.078
ST03269,Rimi Helsinki,Rimi,104 Brookside Ave,Helsinki,Finland,Gasoline 98,2.059
ST10083,Neste Fredrikstad,Neste,52 Elm Ave,Fredrikstad,Norway,Gasoline 98,2.1
ST01754,Teboil Krakow,Teboil,136 River Ln,Krakow,Poland,Gasoline 95,1.549
ST03413,Teboil Oulu,Teboil,88 Maple Ln,Oulu,Finland,Gasoline 95,1.767
ST08818,Aral Pecs,Aral,188 Highland Ave,Pecs,Hungary,Diesel,1.639
ST05305,BP Leuven,BP,102 Hill Rd,Leuven,Belgium,Gasoline 98,1.896
ST08573,Statoil Wels,Statoil,21 Market Blvd,Wels,Austria,Gasoline 98,2.007
ST07719,Lukoil Bologna,Lukoil,197 Clifton St,Bologna,Italy,Diesel,1.689
ST06263,Astarta Lille,Astarta,99 Hillside Ln,Lille,France,Gasoline 95,1.737
ST01515,Q8 Viljandi,Q8,188 Meadow Ln,Viljandi,Estonia,Gasoline 95,1.617
ST03239,Total Mannheim,Total,104 Lakeview Blvd,Mannheim,Germany,Gasoline 98,1.952
ST04680,Agip Groningen,Agip,33 East Blvd,Groningen,Netherlands,LPG,0.781
ST03845,Esso Gothenburg,Esso,119 North Rd,Gothenburg,Sweden,Gasoline 95,1.74
ST01055,Circle K Rezekne,Circle K,163 Central St,Rezekne,Latvia,Gasoline 98,1.901
ST01424,Rimi Parnu,Rimi,57 Park Ln,Parnu,Estonia,Gasoline 95,1.693
ST09944,Total Bergen,Total,177 Cedar Way,Bergen,Norway,Diesel,1.763
ST09052,Total Szolnok,Total,107 Sunset Ln,Szolnok,Hungary,Gasoline 95,1.554
ST04860,St1 Haarlem,St1,29 Grove Dr,Haarlem,Netherlands,Gasoline 98,1.956
ST06448,Jet Saint-Etienne,Jet,20 West Blvd,Saint-Etienne,France,Gasoline 98,1.979
ST03188,Shell Bielefeld,Shell,4 South Blvd,Bielefeld,Germany,Gasoline 95,1.728
ST07533,BP Milan,BP,191 Arlington Ave,Milan,Italy,Gasoline 98,1.891
ST06974,Lukoil Palma,Lukoil,33 Grove Rd,Palma,Spain,LPG,0.82
ST04815,Shell Enschede,Shell,37 Mill Pl,Enschede,Netherlands,Gasoline 95,1.691
ST08713,Lukoil Debrecen,Lukoil,34 East Ave,Debrecen,Hungary,Gasoline 98,1.803
ST06007,Neste Toulouse,Neste,5 Main St,Toulouse,France,Diesel,1.697
ST08983,Tamoil Szekesfehervar,Tamoil,29 Elm St,Szekesfehervar,Hungary,Gasoline 95,1.573
ST00085,Neste Klaipeda,Neste,108 Riverside Ave,Klaipeda,Lithuania,LPG,0.723
ST04162,Esso Norrkoping,Esso,70 Elm Way,Norrkoping,Sweden,Gasoline 95,1.861
ST09022,Aral Szombathely,Aral,28 River Rd,Szombathely,Hungary,LPG,0.641
ST05015,Lukoil Brussels,Lukoil,19 Clifton Ln,Brussels,Belgium,LPG,0.701
ST00724,Circle K Birzai,Circle K,117 Elm Dr,Birzai,Lithuania,Diesel,1.628
ST09297,Aral Craiova,Aral,113 View Ln,Craiova,Romania,Gasoline 98,1.64
ST00543,Tamoil Ukmerge,Tamoil,68 Hill Rd,Ukmerge,Lithuania,Gasoline 95,1.675
ST08571,Agip Wels,Agip,52 Cedar Rd,Wels,Austria,Gasoline 98,1.881
ST06154,Total Montpellier,Total,81 Hill Dr,Montpellier,France,Gasoline 98,1.902
ST03442,Astarta Turku,Astarta,134 Grove Blvd,Turku,Finland,Gasoline 98,1.901
ST05731,Orlen Ceske Budejovice,Orlen,22 Main Ave,Ceske Budejovice,Czech Republic,Gasoline 98,1.862
ST01923,Viada Szczecin,Viada,100 River Blvd,Szczecin,Poland,Diesel,1.488
ST04333,St1 Boras,St1,107 Grove Blvd,Boras,Sweden,Gasoline 95,1.748
ST04612,Shell Tilburg,Shell,89 Oak Ln,Tilburg,Netherlands,Gasoline 95,1.759
ST07368,Esso Granada,Esso,129 Brookside St,Granada,Spain,Diesel,1.632
ST05221,Shell Bruges,Shell,176 Greenfield Rd,Bruges,Belgium,Gasoline 95,1.707
ST04689,Lukoil Almere,Lukoil,107 Arlington Ave,Almere,Netherlands,Gasoline 95,1.724
ST02622,Circle K Frankfurt,Circle K,167 Fairview Way,Frankfurt,Germany,Gasoline 98,2.005
ST08054,Esso Trieste,Esso,14 Hillside Blvd,Trieste,Italy,Gasoline 95,1.699
ST10998,Orlen Agualva,Orlen,36 Clifton Ln,Agualva,Portugal,LPG,0.82
ST03358,Viada Vantaa,Viada,128 East Ave,Vantaa,Finland,Gasoline 95,1.735
ST06046,Statoil Toulouse,Statoil,181 North St,Toulouse,France,Diesel,1.804
ST02716,St1 Dusseldorf,St1,157 Bridge Blvd,Dusseldorf,Germany,Diesel,1.788
ST07021,Lukoil Las Palmas,Lukoil,183 Woodland Dr,Las Palmas,Spain,LPG,0.767
ST00229,Agip Alytus,Agip,127 Oak Ln,Alytus,Lithuania,Gasoline 98,1.776
ST06645,Agip Nimes,Agip,136 Cross Blvd,Nimes,France,Gasoline 98,1.991
ST07061,Astarta Bilbao,Astarta,69 Fairview Rd,Bilbao,Spain,Gasoline 95,1.667
ST07647,Shell Palermo,Shell,195 Lakeview St,Palermo,Italy,LPG,0.862
ST04046,St1 Linkoping,St1,102 South Ave,Linkoping,Sweden,Gasoline 98,1.882
ST07246,Astarta Gijon,Astarta,36 Garden Blvd,Gijon,Spain,LPG,0.821
ST07373,Teboil Granada,Teboil,31 Elm St,Granada,Spain,Gasoline 95,1.691
ST02046,Lukoil Katowice,Lukoil,64 Highland Rd,Katowice,Poland,Gasoline 95,1.687
ST01480,Tamoil Kohtla-Jarve,Tamoil,36 Lake Pl,Kohtla-Jarve,Estonia,Gasoline 95,1.624
ST05544,Rimi Brno,Rimi,46 Valley St,Brno,Czech Republic,Gasoline 98,1.806
ST03973,Total Vasteras,Total,89 Grove Ln,Vasteras,Sweden,Gasoline 98,1.91
ST05117,Jet Ghent,Jet,108 Meadow Dr,Ghent,Belgium,Gasoline 95,1.845
ST07878,Agip Catania,Agip,105 Bridge Rd,Catania,Italy,Gasoline 95,1.834
ST07090,Neste Alicante,Neste,163 Windsor Blvd,Alicante,Spain,LPG,0.79
ST11029,Aral Agualva,Aral,76 Hillside Dr,Agualva,Portugal,Gasoline 95,1.695
ST05184,BP Liege,BP,74 South Blvd,Liege,Belgium,LPG,0.726
ST09737,Astarta Kolding,Astarta,6 Market Ave,Kolding,Denmark,Gasoline 98,1.929
ST09484,BP Copenhagen,BP,31 Greenfield Ln,Copenhagen,Denmark,Diesel,1.732
ST03290,Circle K Espoo,Circle K,92 Elm Ave,Espoo,Finland,Gasoline 95,1.782
ST07590,Jet Naples,Jet,80 Forest Ln,Naples,Italy,Gasoline 95,1.79
ST05660,Esso Liberec,Esso,149 Windsor Rd,Liberec,Czech Republic,LPG,0.713
ST05031,Q8 Brussels,Q8,50 Garden Pl,Brussels,Belgium,Diesel,1.66
ST03213,Circle K Mannheim,Circle K,17 Windsor Pl,Mannheim,Germany,Gasoline 95,1.809
ST08019,Rimi Padua,Rimi,183 Main Ln,Padua,Italy,Diesel,1.68
ST07695,Teboil Genoa,Teboil,110 Meadow Pl,Genoa,Italy,LPG,0.756
ST09699,Esso Randers,Esso,171 Fairview Rd,Randers,Denmark,Gasoline 98,2.1
ST09657,Rimi Esbjerg,Rimi,65 Maple Dr,Esbjerg,Denmark,Diesel,1.695
ST04415,St1 Amsterdam,St1,200 Central Blvd,Amsterdam,Netherlands,Diesel,1.675
ST09568,Esso Odense,Esso,115 Sunset Ave,Odense,Denmark,Diesel,1.721
ST10191,Tamoil Sandnes,Tamoil,120 Market Dr,Sandnes,Norway,LPG,0.771
ST09823,Orlen Vejle,Orlen,4 Arlington St,Vejle,Denmark,Gasoline 95,1.842
ST03798,Orlen Stockholm,Orlen,163 Riverside Dr,Stockholm,Sweden,LPG,0.772
ST10880,Orlen Coimbra,Orlen,6 East Dr,Coimbra,Portugal,Gasoline 98,1.829
ST06357,BP Reims,BP,70 Main Rd,Reims,France,Gasoline 95,1.816
ST00095,BP Klaipeda,BP,153 South Ave,Klaipeda,Lithuania,Gasoline 98,1.763
ST00137,Teboil Siauliai,Teboil,49 Arlington Dr,Siauliai,Lithuania,Gasoline 95,1.692
ST03828,Statoil Stockholm,Statoil,196 Market Ave,Stockholm,Sweden,LPG,0.879
ST03289,Circle K Espoo,Circle K,71 Bridge Ave,Espoo,Finland,Diesel,1.762
ST05102,Rimi Ghent,Rimi,155 Station Ave,Ghent,Belgium,Diesel,1.707
ST10035,Aral Stavanger,Aral,140 Garden St,Stavanger,Norway,LPG,0.909
ST02850,Statoil Essen,Statoil,132 Meadow Rd,Essen,Germany,Gasoline 95,1.741
ST02142,Q8 Gdynia,Q8,108 View Ave,Gdynia,Poland,LPG,0.638
ST08998,Orlen Szombathely,Orlen,75 Church Way,Szombathely,Hungary,Gasoline 98,1.841
ST08323,Rimi Graz,Rimi,80 Lake St,Graz,Austria,Gasoline 95,1.703
ST02633,Astarta Frankfurt,Astarta,95 Clifton Pl,Frankfurt,Germany,Diesel,1.689
ST02827,Astarta Essen,Astarta,37 North Pl,Essen,Germany,LPG,0.725
ST04328,Rimi Boras,Rimi,16 Arlington Way,Boras,Sweden,Diesel,1.646
ST01347,Esso Tartu,Esso,51 Cedar Rd,Tartu,Estonia,Gasoline 98,1.923
ST01024,Shell Ventspils,Shell,180 Valley Pl,Ventspils,Latvia,Diesel,1.628
ST09026,Circle K Szolnok,Circle K,5 Woodland Blvd,Szolnok,Hungary,LPG,0.744
ST07858,Esso Catania,Esso,183 Meadow St,Catania,Italy,Gasoline 98,1.941
ST07230,Aral Vigo,Aral,155 Valley Way,Vigo,Spain,Diesel,1.725
ST03915,Neste Uppsala,Neste,44 Mill Dr,Uppsala,Sweden,Diesel,1.756
ST06719,Tamoil Madrid,Tamoil,31 Cross Ln,Madrid,Spain,Gasoline 95,1.711
ST00034,Aral Vilnius,Aral,184 Riverside Rd,Vilnius,Lithuania,Gasoline 95,1.604
ST11042,Orlen Queluz,Orlen,14 Bridge Dr,Queluz,Portugal,Diesel,1.653
ST01629,Esso Sillamae,Esso,4 River Ln,Sillamae,Estonia,Diesel,1.655
ST10186,Total Sandnes,Total,18 Lake Ln,Sandnes,Norway,LPG,0.823
ST03538,Q8 Lahti,Q8,111 Windsor Ln,Lahti,Finland,LPG,0.842
ST09292,Tamoil Craiova,Tamoil,89 Spring Pl,Craiova,Romania,Gasoline 98,1.67
ST09118,Orlen Cluj-Napoca,Orlen,18 Greenfield St,Cluj-Napoca,Romania,Diesel,1.493
ST06733,Lukoil Barcelona,Lukoil,149 Sunset Dr,Barcelona,Spain,Gasoline 95,1.817
ST06505,Lukoil Grenoble,Lukoil,70 North Blvd,Grenoble,France,Diesel,1.738
ST00427,Neste Telsiai,Neste,196 Central Way,Telsiai,Lithuania,Diesel,1.652
ST06472,Shell Toulon,Shell,161 East Dr,Toulon,France,Diesel,1.668
ST03009,Circle K Duisburg,Circle K,44 Cross St,Duisburg,Germany,Gasoline 98,1.925
ST09427,Jet Ploiesti,Jet,193 Oak Blvd,Ploiesti,Romania,Diesel,1.502
ST07882,Circle K Venice,Circle K,152 Clifton Ln,Venice,Italy,Gasoline 95,1.692
ST00492,Total Taurage,Total,188 Church Blvd,Taurage,Lithuania,Gasoline 98,1.772
ST05108,Q8 Ghent,Q8,97 Cross St,Ghent,Belgium,LPG,0.759
ST08882,BP Nyiregyhaza,BP,173 View Blvd,Nyiregyhaza,Hungary,Diesel,1.527
ST00685,Neste Druskininkai,Neste,198 Market Ln,Druskininkai,Lithuania,Gasoline 98,1.788
ST10904,Aral Coimbra,Aral,103 Main Dr,Coimbra,Portugal,Diesel,1.669
ST10751,Neste Braga,Neste,102 Forest Blvd,Braga,Portugal,Diesel,1.697
ST03938,Eni Uppsala,Eni,177 Station Rd,Uppsala,Sweden,Diesel,1.682
ST06140,Astarta Montpellier,Astarta,59 West Way,Montpellier,France,LPG,0.819
ST01724,Q8 Warsaw,Q8,7 Cross Blvd,Warsaw,Poland,Gasoline 95,1.589
ST10269,Total Sarpsborg,Total,36 Bridge Pl,Sarpsborg,Norway,Gasoline 95,1.944
ST09786,BP Horsens,BP,174 Central Rd,Horsens,Denmark,LPG,0.74
ST04527,Orlen Utrecht,Orlen,133 Mill Pl,Utrecht,Netherlands,LPG,0.726
ST10591,Jet St. Gallen,Jet,51 West Dr,St. Gallen,Switzerland,LPG,0.762
ST02435,Circle K Zabrze,Circle K,59 Market Blvd,Zabrze,Poland,LPG,0.774
ST10558,Neste St. Gallen,Neste,102 Valley Pl,St. Gallen,Switzerland,Diesel,1.783
ST03603,Astarta Pori,Astarta,72 Fairview Blvd,Pori,Finland,Gasoline 95,1.823
ST04286,Teboil Gavle,Teboil,111 Woodland Dr,Gavle,Sweden,Diesel,1.78
ST09139,Tamoil Cluj-Napoca,Tamoil,8 Arlington Blvd,Cluj-Napoca,Romania,Gasoline 95,1.593
ST04646,Neste Groningen,Neste,8 Cedar St,Groningen,Netherlands,Gasoline 98,1.965
ST01726,Total Warsaw,Total,42 Sunset Ave,Warsaw,Poland,LPG,0.798
ST03389,Jet Vantaa,Jet,77 Clifton St,Vantaa,Finland,Diesel,1.662
ST08675,Shell Budapest,Shell,65 Park Ln,Budapest,Hungary,LPG,0.732
ST02423,Eni Gliwice,Eni,29 River St,Gliwice,Poland,Gasoline 95,1.557
ST03885,BP Malmo,BP,2 West Blvd,Malmo,Sweden,Diesel,1.821
ST04310,Viada Boras,Viada,142 Central Rd,Boras,Sweden,Diesel,1.735
ST06279,Q8 Lille,Q8,181 Bridge Blvd,Lille,France,Gasoline 95,1.803
ST07281,Circle K Hospitalet,Circle K,102 Oak Way,Hospitalet,Spain,Diesel,1.607
ST00155,Statoil Siauliai,Statoil,132 Clifton Ave,Siauliai,Lithuania,Diesel,1.611
ST01868,Total Poznan,Total,3 Brookside St,Poznan,Poland,Gasoline 95,1.575
ST07035,Q8 Las Palmas,Q8,189 Church Ln,Las Palmas,Spain,Gasoline 95,1.785
ST09419,Total Ploiesti,Total,199 Garden Ave,Ploiesti,Romania,Gasoline 98,1.792
ST11040,Neste Queluz,Neste,190 Elm Pl,Queluz,Portugal,LPG,0.672
ST10896,Total Coimbra,Total,138 West Pl,Coimbra,Portugal,Diesel,1.574
ST09825,Shell Vejle,Shell,89 South St,Vejle,Denmark,LPG,0.785
ST06056,Astarta Nice,Astarta,137 Pine Ave,Nice,France,Diesel,1.806
ST09056,Jet Szolnok,Jet,106 Lake Way,Szolnok,Hungary,Gasoline 98,1.689
ST01265,BP Cesis,BP,29 North Ln,Cesis,Latvia,Gasoline 95,1.637
ST09301,Agip Craiova,Agip,25 Lake St,Craiova,Romania,LPG,0.732
ST00183,Eni Panevezys,Eni,127 Highland Pl,Panevezys,Lithuania,LPG,0.818
ST03808,Rimi Stockholm,Rimi,169 Pine Ave,Stockholm,Sweden,Gasoline 95,1.797
ST09584,Jet Odense,Jet,165 West St,Odense,Denmark,Gasoline 98,2.006
ST03971,Q8 Vasteras,Q8,103 Sunset Dr,Vasteras,Sweden,LPG,0.87
ST08711,Neste Debrecen,Neste,119 East Blvd,Debrecen,Hungary,Gasoline 95,1.606
ST01437,Tamoil Parnu,Tamoil,78 East Ave,Parnu,Estonia,LPG,0.687
ST09992,Tamoil Trondheim,Tamoil,155 North Pl,Trondheim,Norway,LPG,0.788
ST04862,Teboil Haarlem,Teboil,52 Bridge Ln,Haarlem,Netherlands,Diesel,1.691
ST09603,Orlen Aalborg,Orlen,118 Spring Way,Aalborg,Denmark,Gasoline 98,2.056
ST02751,BP Leipzig,BP,10 Bridge Rd,Leipzig,Germany,Gasoline 98,1.876
ST07759,Viada Florence,Viada,8 Maple Dr,Florence,Italy,Gasoline 98,1.981
ST10019,Rimi Stavanger,Rimi,20 Spring Rd,Stavanger,Norway,LPG,0.831
ST05695,Orlen Olomouc,Orlen,163 Forest Pl,Olomouc,Czech Republic,Gasoline 95,1.632
ST00596,Agip Plunge,Agip,28 Park Way,Plunge,Lithuania,Diesel,1.654
ST01841,Statoil Wroclaw,Statoil,6 Woodland Way,Wroclaw,Poland,Gasoline 95,1.571
ST00672,Aral Palanga,Aral,95 Maple Dr,Palanga,Lithuania,Diesel,1.65
ST06849,Circle K Zaragoza,Circle K,61 Windsor Ave,Zaragoza,Spain,Gasoline 95,1.693
ST04765,Lukoil Nijmegen,Lukoil,190 Hillside Way,Nijmegen,Netherlands,Gasoline 95,1.853
ST01544,Shell Rakvere,Shell,162 Valley Ln,Rakvere,Estonia,Diesel,1.571
ST08817,Jet Pecs,Jet,34 Garden Rd,Pecs,Hungary,Gasoline 98,1.854
ST00907,St1 Liepaja,St1,80 Cross Blvd,Liepaja,Latvia,LPG,0.681
ST10044,Neste Drammen,Neste,180 East Dr,Drammen,Norway,Gasoline 98,2.062
ST00248,Rimi Marijampole,Rimi,130 Cross Dr,Marijampole,Lithuania,Gasoline 98,1.822
ST05274,Total Namur,Total,123 Cross Blvd,Namur,Belgium,Diesel,1.762
ST00601,Circle K Kretinga,Circle K,38 Woodland Way,Kretinga,Lithuania,Diesel,1.567
ST08087,Shell Brescia,Shell,6 Central St,Brescia,Italy,Gasoline 95,1.678
ST08606,Jet Sankt Polten,Jet,79 East Pl,Sankt Polten,Austria,Gasoline 98,2.008
ST04184,Agip Norrkoping,Agip,180 Greenfield Ln,Norrkoping,Sweden,Gasoline 95,1.863
ST06579,Orlen Angers,Orlen,17 River Blvd,Angers,France,LPG,0.779
ST08612,Statoil Sankt Polten,Statoil,47 Mill Ln,Sankt Polten,Austria,LPG,0.792
ST05011,Neste Brussels,Neste,146 Grove Way,Brussels,Belgium,Gasoline 95,1.84
ST06948,St1 Murcia,St1,92 Spring Rd,Murcia,Spain,Diesel,1.755
ST01617,Neste Sillamae,Neste,146 Hill Rd,Sillamae,Estonia,Diesel,1.541
ST03783,Aral Vaasa,Aral,141 Hill Ave,Vaasa,Finland,Diesel,1.733
ST02197,Jet Czestochowa,Jet,12 Greenfield Ave,Czestochowa,Poland,Diesel,1.593
ST04075,Astarta Helsingborg,Astarta,33 Hill Way,Helsingborg,Sweden,Gasoline 95,1.876
ST04014,Total Orebro,Total,133 Clifton Dr,Orebro,Sweden,Gasoline 98,1.964
ST00832,Total Riga,Total,195 Fairview Blvd,Riga,Latvia,Diesel,1.553
ST07308,Total Hospitalet,Total,187 Market Dr,Hospitalet,Spain,LPG,0.834
ST06425,Astarta Saint-Etienne,Astarta,128 Arlington Blvd,Saint-Etienne,France,Gasoline 98,1.935
ST02032,Jet Lublin,Jet,123 Cedar Ln,Lublin,Poland,Diesel,1.544
ST03454,Q8 Turku,Q8,91 Hillside St,Turku,Finland,LPG,0.878
ST01966,Neste Bydgoszcz,Neste,51 Woodland Pl,Bydgoszcz,Poland,LPG,0.736
ST09254,Eni Constanta,Eni,10 West Blvd,Constanta,Romania,LPG,0.74
ST07411,Teboil Elche,Teboil,53 Hill Pl,Elche,Spain,Gasoline 98,1.891
ST00604,Viada Kretinga,Viada,50 Pine Blvd,Kretinga,Lithuania,Diesel,1.565
ST03482,Shell Jyvaskyla,Shell,196 Lake Ln,Jyvaskyla,Finland,LPG,0.875
ST07116,Eni Alicante,Eni,150 River Rd,Alicante,Spain,LPG,0.755
ST07187,Teboil Valladolid,Teboil,97 Church Rd,Valladolid,Spain,LPG,0.817
ST03087,Statoil Bochum,Statoil,146 Clifton Way,Bochum,Germany,Gasoline 98,2.014
ST10137,Esso Kristiansand,Esso,121 South St,Kristiansand,Norway,Gasoline 95,1.848
ST02598,BP Cologne,BP,128 Lake Rd,Cologne,Germany,Diesel,1.633
ST06357,BP Reims,BP,70 Main Rd,Reims,France,Gasoline 98,2.021
ST10958,BP Almada,BP,23 View St,Almada,Portugal,Diesel,1.736
ST02692,Statoil Stuttgart,Statoil,39 Clifton Ln,Stuttgart,Germany,LPG,0.739
ST03940,Jet Uppsala,Jet,174 Sunset St,Uppsala,Sweden,LPG,0.857
ST07067,Esso Bilbao,Esso,32 Forest Ave,Bilbao,Spain,Gasoline 98,1.902
ST01375,Lukoil Narva,Lukoil,163 Cross Rd,Narva,Estonia,LPG,0.757
ST01397,Teboil Narva,Teboil,32 Garden Ave,Narva,Estonia,LPG,0.673
ST00820,Esso Riga,Esso,60 Cedar St,Riga,Latvia,LPG,0.81
ST10607,Lukoil Lugano,Lukoil,198 Bridge St,Lugano,Switzerland,Diesel,1.875
ST02607,Q8 Cologne,Q8,123 Church Ave,Cologne,Germany,LPG,0.769
ST06270,Esso Lille,Esso,3 Garden St,Lille,France,Diesel,1.721
ST06205,Statoil Strasbourg,Statoil,66 Lake Ave,Strasbourg,France,Gasoline 98,1.936
ST07409,St1 Elche,St1,181 Cedar Blvd,Elche,Spain,Gasoline 98,1.904
ST10670,Jet Biel,Jet,46 Cross St,Biel,Switzerland,Gasoline 95,1.871
ST06104,Rimi Nantes,Rimi,129 Sunset Blvd,Nantes,France,Gasoline 95,1.824
ST08844,Esso Gyor,Esso,87 Brookside Rd,Gyor,Hungary,Diesel,1.49
ST02502,Jet Berlin,Jet,100 Maple Rd,Berlin,Germany,Diesel,1.755
ST09019,Jet Szombathely,Jet,152 East Ave,Szombathely,Hungary,Diesel,1.623
ST06184,Esso Strasbourg,Esso,145 Market Pl,Strasbourg,France,LPG,0.806
ST10026,Q8 Stavanger,Q8,155 Lake Pl,Stavanger,Norway,Gasoline 95,1.993
ST07699,Total Genoa,Total,30 Park Ave,Genoa,Italy,Gasoline 95,1.708
ST05384,Teboil Aalst,Teboil,171 Meadow St,Aalst,Belgium,Gasoline 95,1.74
ST07989,Eni Messina,Eni,58 Elm Ave,Messina,Italy,Gasoline 98,1.873
ST07225,Eni Vigo,Eni,146 Brookside Blvd,Vigo,Spain,Gasoline 98,1.971
ST01809,Circle K Wroclaw,Circle K,80 South Ave,Wroclaw,Poland,Diesel,1.546
ST08583,Astarta Sankt Polten,Astarta,100 Grove Way,Sankt Polten,Austria,Gasoline 98,1.853
ST00722,Statoil Druskininkai,Statoil,185 Hillside Ave,Druskininkai,Lithuania,Gasoline 95,1.602
ST01080,Eni Rezekne,Eni,134 Church Ave,Rezekne,Latvia,Gasoline 95,1.726
ST05989,Teboil Marseille,Teboil,56 Maple Rd,Marseille,France,Diesel,1.639
ST05534,Orlen Brno,Orlen,61 Bridge Ln,Brno,Czech Republic,Gasoline 95,1.564
ST01140,Astarta Jekabpils,Astarta,174 North Rd,Jekabpils,Latvia,LPG,0.808
ST04763,Viada Nijmegen,Viada,33 Sunset Ave,Nijmegen,Netherlands,Gasoline 95,1.781
ST01301,Astarta Tallinn,Astarta,68 Cedar St,Tallinn,Estonia,Gasoline 95,1.758
ST00159,Viada Panevezys,Viada,136 South Pl,Panevezys,Lithuania,Gasoline 98,1.787
ST10094,BP Fredrikstad,BP,124 Market Rd,Fredrikstad,Norway,Gasoline 98,2.074
ST03845,Esso Gothenburg,Esso,119 North Rd,Gothenburg,Sweden,LPG,0.813
ST02242,Circle K Sosnowiec,Circle K,44 Forest Ave,Sosnowiec,Poland,Diesel,1.469
ST09656,Rimi Esbjerg,Rimi,160 Riverside Pl,Esbjerg,Denmark,LPG,0.901
ST04824,St1 Enschede,St1,7 River Blvd,Enschede,Netherlands,LPG,0.855
